scope,species,tier,memory_class_mb,qchem_mem_total_mb,qchem_mem_static_mb,requested_memory_gib,pyscf_max_memory_mb,partition,account,qos,wall_hours,cpus,orbital_aos,auxiliary_aos,electron_count,spin,atom_count,real_atom_count,ghost_atom_count,has_gen_basis,has_ecp,static_df_three_center_gib,source_record_sha256,qchem_input_sha256,qchem_input_path
gscdb137,HEAVYSB11_br,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,98,314,35,1,1,1,0,false,false,0.011348829,ce8241e60e7428c3d3beab3792065f634077500cc53b8a08c64029207e9a6546,fa04fbceed3993a56730bb5818b85778746c501fec0334c812f087bfe2012bd5,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_br/input0
gscdb137,HEAVYSB11_br2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,196,628,70,0,2,2,0,false,false,0.090332091,bc2aed1af3a5ea631c81b82cffba11fdd14942b70d49e8f44dde9d5594f05881,8018da5c748912b1f0aa24fe09dfb5a8b8ec6e58adc32c58dde66a495acebc65,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_br2/input0
gscdb137,HEAVYSB11_cl,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,79,183,17,1,1,1,0,false,false,0.004308522,84dbaa70224a2486e470a1120187288eafcef35206b1365d7498f0bb34137911,94c260e428640c064e1f5c609af450e0aaa6c0d859ee08b19d71d467cf3d5c6d,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_cl/input0
gscdb137,HEAVYSB11_cl2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,158,366,34,0,2,2,0,false,false,0.034252748,307be545e9cc879a0cafe4fd1ad5f22b7875fd5968928689d82a4d9e3f5e625c,fdca71b42cee2f5e595379d75a710eb183e6b76ca977ad2e21678eccb14f0dda,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_cl2/input0
gscdb137,HEAVYSB11_ge2h6,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,388,1018,70,0,8,8,0,false,false,0.572386295,06c0bca04c19bfc9aacabded56ed807bd3eaa7c7f6649864721675754f24b726,0ffe8ae1e780bd592b2fb4d4b2bb9ebd366d9bac240a904cc7595bc2e2bfed84,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_ge2h6/input0
gscdb137,HEAVYSB11_geh3,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,194,509,35,1,4,4,0,false,false,0.071732216,93433c6bf030bc923b1633fd06f6b2ab17f3281f21affb63d5d5aaac8f8bbc7c,1683e34f1fed80696d5b36dc2dbb2ee83c4a6ff3a307a70177bc967a6406017a,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_geh3/input0
gscdb137,HEAVYSB11_h2s2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,224,496,34,0,4,4,0,false,false,0.093126297,9abe78171da77d88fcd009044f528a7e174ebf401204c414759520eb4948546f,0e013774ed9c8c12e00a137278de12717e346b3a71a4ed4be54353434369f950,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_h2s2/input0
gscdb137,HEAVYSB11_h2se2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,262,758,70,0,4,4,0,false,false,0.194574699,2005e25b3065db33b358fa4f3eda6f25b222d05769e75296d852634e711e69fe,b99d9e862117d2e422be31b7738c0981f282ea839aaed019c5a0ab96ad676954,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_h2se2/input0
gscdb137,HEAVYSB11_p2me4,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,800,1774,66,0,18,18,0,false,false,4.234832525,43558b41366d7add70ecf18be7d2668f8b6a222c04c60437e39a6e59f54c2825,2405ac2dadd4e52459f748d179008f6ae2653f7a5745bc52b6fd2b314dff3d5e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_p2me4/input0
gscdb137,HEAVYSB11_pb2me6,small_mhg,30000,30000,8000,62,30000,mhg,mhg,normal,72,8,1148,2674,98,0,26,26,0,false,false,13.139639229,877bde6c77c47f7cd33008dbffac43c59950c6f4ee1fcdf136b712313c9f6106,99a9c624bf55216c2647043a281e8bb8628ac55bdbfa78a1945052766584c483,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_pb2me6/input0
gscdb137,HEAVYSB11_pbme3,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,574,1337,49,1,13,13,0,false,false,1.643884368,781d70b2c821896cce6e4585d5ef5c2bd0d15816041a15d2253ee391c874ddbe,4090c62d2efeac810a2cb0f0bca05a7b261f189e2125606631707434aa6bb899,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_pbme3/input0
gscdb137,HEAVYSB11_pme2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,400,887,33,1,9,9,0,false,false,0.530014932,6c8374d34342703b55588275f189a4a7b06906e9ddc3537a4071151c38ef9d30,554987fcbb887604188dcfa1cafa8485bf01bea49f0b7e888d5bc73e160c300b,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_pme2/input0
gscdb137,HEAVYSB11_sb2me4,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,824,1992,82,0,18,18,0,false,false,5.044645071,7a5357b59da40a0411cfac281798558a10422d0c8772e20ee2a02ad213ad2dca,6a4170c7c2e4800eb078d4f566e078cb3f42af656b9a1dc2f67cac294c322963,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_sb2me4/input0
gscdb137,HEAVYSB11_sbme2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,412,996,41,1,9,9,0,false,false,0.631344974,366fb7760dd75b02dbcc3cddf39852944f34c637b32ac11dec531f88c086f670,54a4a9adec943ed8c392f2b56239754de59bca7057fac12b71bc0fd65b08ddc4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_sbme2/input0
gscdb137,HEAVYSB11_seh,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,131,379,35,1,2,2,0,false,false,0.024414316,88df44ca1cca540180488b5b9a57bf9230def32c6577b5f4ccf7de0e9072a57b,80e4b64f7c9cd2f849e3e9456da0ad73ac8a512a91a4bf0a02ca51cf8c6813b4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_seh/input0
gscdb137,HEAVYSB11_sh,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,112,248,17,1,2,2,0,false,false,0.011692524,a4609dee9af61936ed8507b012bd6f9b15e2d41d5c73e4cde77e4eab4168b3d3,4d6803f28d8795f2fde730882b6a227abeb8f5bce35c5e6e551e2a8969b35e50,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_sh/input0
gscdb137,HEAVYSB11_sn2me6,small_mhg,30000,30000,8000,62,30000,mhg,mhg,normal,72,8,1148,2696,98,0,26,26,0,false,false,13.247743964,74a0566c5d25df83d77f4fc4a0b04b4b649e1909deff71fc93b4cdce2a8fe552,8cbeccdf6060ccce8861c843720918b4fab29d6974f95ae6ff67126bd4158606,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_sn2me6/input0
gscdb137,HEAVYSB11_snme3,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,574,1348,49,1,13,13,0,false,false,1.657409221,b17b302c73ac81e8e401740989ac816fce0a35fa25106438c2980f04ed19474e,fb0379790cd95110e23fab4a6bd36b1bb8ef6efaa8a891fbde2e0830467ce478,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_snme3/input0
gscdb137,HEAVYSB11_te2me2,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,506,1288,66,0,10,10,0,false,false,1.230933130,02428e4f4e6e267d44673b2e927c849d2327dbdc75e5919f92a9725501766e7e,8449618abe97f0a9a4fb9e382531c6fc71d6a5f9ad4c1918d30df2e5a45a6460,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_te2me2/input0
gscdb137,HEAVYSB11_teme,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,253,644,33,1,5,5,0,false,false,0.154170126,5ce4302d2c25c7c8aa97487c4a21d30fa3ccd74c7ccdfb99dbbcb43ba50253eb,386d8308bd7e2badbe9cb71324eb893e3bcc636480e87bf8aa9840741721a4a5,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HEAVYSB11_teme/input0
gscdb137,HR46_1-3-butadiene,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,30,0,10,10,0,false,false,1.634470582,28ed6a776e8da14fe7df33b4a8b9899657961605936b75439ea6483feb7cc7fe,2afd8a43c810f28bdb34e0633852f18551dbe31d206e16454eb80976015aa0f6,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-3-butadiene/input0
gscdb137,HR46_1-3-butadiene2+,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,30,0,10,10,0,false,false,1.634470582,867e8a1f69b504651803596d9a605f756dc835e8efc8a801b6b566e08077d874,4039f762a3dd038ee566088aaa98d57079d45435685cc09ab51cf33fa7066ad1,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-3-butadiene2+/input0
gscdb137,HR46_1-3-butadiene2-,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,30,0,10,10,0,false,false,1.634470582,50f8f0394cbbef8c40b0887d68d2bd1248a8e711f023464cb5836d5031ea1e06,7256ff74f2a4df19325339d613811b10c7a7e77c1cc93187fb5de086ed06e7b0,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-3-butadiene2-/input0
gscdb137,HR46_1-pentene,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,945,1435,40,0,15,15,0,false,false,4.778977297,4f084b05213e847bde38fa084595ec69762e9e1ef7ed3a021842c61635a2dcb1,b203fff9999c704384e7fa2a3db3f30137d8ba49695557db5a8b5bbbfb0d240f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-pentene/input0
gscdb137,HR46_1-pentene2+,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,945,1435,40,0,15,15,0,false,false,4.778977297,9af8b56d98f7532c17a5d76704a40e2274f51a78a06ed7e182e27e47b8a39ba2,a05a5105ae8d88873796692600048d9eea0f08aedb0ffd8f9e6a4ef7eff40dd2,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-pentene2+/input0
gscdb137,HR46_1-pentene2-,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,945,1435,40,0,15,15,0,false,false,4.778977297,7e093fec737303f45b07b4ce123d3a579f4ca3869553421debd1aa1a7a0809eb,a31150ee6e7f6e3b45f846837efcd0584e244e51e3a15069650aaca2cde74a17,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_1-pentene2-/input0
gscdb137,HR46_N-methylacetamide,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,795,1240,40,0,12,12,0,false,false,2.923223376,e9bb55fc9864382c26238b02441bfb9f67c1fa5c57fca0649e1af1b6b14622f3,2c08d061999cbac3a01b1dee6cdaac62e7f898936aab72deb51e8bb15a8b9930,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_N-methylacetamide/input0
gscdb137,HR46_N-methylacetamide0+,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,795,1240,40,0,12,12,0,false,false,2.923223376,9a801af8f503bdd7fdb5b6754ab5c7f9bb0896108ea48e7b9dcc9022a938e837,ef927330a01993a9d97c71d761b2b141429b92577f18e588b92c1747a1df6837,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_N-methylacetamide0+/input0
gscdb137,HR46_N-methylacetamide0-,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,795,1240,40,0,12,12,0,false,false,2.923223376,d372474cec523767db6dd198d72080252190cea4c93d723ed8f44f07c5045a0e,24a62adb999cccf617097bccbe6f7c78b429a73e5190c2238ae40d3556d75c2b,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_N-methylacetamide0-/input0
gscdb137,HR46_acetaldehyde,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,467,731,24,0,7,7,0,false,false,0.595168903,e924a08d4590803cbb83ee719a12b46f521da57cfa8d1a499cd91532f81a9bca,d1df41b86c41ebdd10c0cc451ecb80d3b81b854bfb3f8b9f37d5bad4466c2440,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetaldehyde/input0
gscdb137,HR46_acetaldehyde0+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,467,731,24,0,7,7,0,false,false,0.595168903,ea720c98a6ea6fe8658036fe23c3ef73d4b8c35c085db5eef3d675e302c21ed2,c38077d19ac1cda5a0028efa07e02d70eca8d543d68ec125d1c82b21a24abfc2,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetaldehyde0+/input0
gscdb137,HR46_acetaldehyde0-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,467,731,24,0,7,7,0,false,false,0.595168903,3f30d81dc23d7a07988e2899cd92332d177e9899078b3618c0571f8ca27d84bd,de1e3f8861372302c6a5816aa697427314b7a67ff4f35dd1515bedd8c45016ab,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetaldehyde0-/input0
gscdb137,HR46_acetic_acid,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,556,888,32,0,8,8,0,false,false,1.024479032,943b3ab8fa3c80dda5f1edd9304e54b1910b947267e20cf4f7cf263408da6026,32f94e59995117a589dfb718754ba171c0776a90ee0305822b9a11e31a99bb3f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetic_acid/input0
gscdb137,HR46_acetic_acid1+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,556,888,32,0,8,8,0,false,false,1.024479032,8c44609f3fd84cbf71def27a6a44a5f25130d68e169549b1bc53552c62720580,7d3a2ec10f7643925fb09a3abe3daca73f9d93dfbca9886d1ce56a29f2d6a117,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetic_acid1+/input0
gscdb137,HR46_acetic_acid1-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,556,888,32,0,8,8,0,false,false,1.024479032,9090ded1ebbc848f84a7a78d782a26ae50bb523b260426a1d09c26397ff22e57,6b7b896a1ad2d48b67480934bdfe53538a0b7efa305d2e9144929ef41e1279c0,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetic_acid1-/input0
gscdb137,HR46_acetone,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,32,0,10,10,0,false,false,1.634470582,1b83a0eeaf3cc1ff9e52346a40568c9b002b19aca6db086ca0a5a3badbc66e32,a66d045ae920144d6e02cdf8690dcf779e99d6bdc1500f092f5d38fe4ca9c2b6,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetone/input0
gscdb137,HR46_acetone1+,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,32,0,10,10,0,false,false,1.634470582,b9415c8b7087e83d02fab0ae6848e9ddabd39928ccc6698ee3d92075a3892e59,ed546558a68a529f9bf70328298951029854985224a65fd443e7dcd3c82cb6e8,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetone1+/input0
gscdb137,HR46_acetone1-,small_mhg,7500,7500,3000,21,7500,mhg,mhg,normal,72,8,656,1018,32,0,10,10,0,false,false,1.634470582,1eaba6e0be9fa3a285eca4ab1467d5514bea33bdc7cc70983284b5a842d92388,351c51e14864172fcca9998a861358a3af8fdcc9c0667634faf48af4c7fa5381,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetone1-/input0
gscdb137,HR46_acetonitrile,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,417,666,22,0,6,6,0,false,false,0.432460740,f96edd957e34334aa19d7a33b93c4f27626b1e1ff4851f002192382e3784a001,5ca5f73502ced7aadc4c6042856ae5f85f557bace86a10e91f9107745360959b,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetonitrile/input0
gscdb137,HR46_acetonitrile1+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,417,666,22,0,6,6,0,false,false,0.432460740,7c3f66b519a3909ed42ce1eaf38a450fab78f0b601757628403fbcf8986069f4,60f5bf37859ad3afc07361dc005a679aa2011f80d197aa126d88cd2b3d19d8eb,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetonitrile1+/input0
gscdb137,HR46_acetonitrile1-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,417,666,22,0,6,6,0,false,false,0.432460740,860f6b88ca3dfeb76e7845de5645311d93187e732f5aa793b1717f0f810be295,bd3ae639472541721fca65418911a8951e08be5499df733b6f255a1674a17565,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_acetonitrile1-/input0
gscdb137,HR46_ammonia,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,239,352,10,0,4,4,0,false,false,0.075216293,7c0c1c6534a1c210d90e65f76f1ba3754b01f8f1c5dc2f27e7a86731a640c3a9,a1d91cc6201e783527290cb47c941e3e51e541c8d0c2da24f8bf7ec46fdb07e4,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_ammonia/input0
gscdb137,HR46_ammonia1+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,239,352,10,0,4,4,0,false,false,0.075216293,efe16b46d5dabc787a736b8a7fc17e6a04d1d1cb6d76c87d588733638fe0503f,3fc545f121df96f9ea42baff0aa2839479bc03ce1309d2b4af7ba19dea16581e,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_ammonia1+/input0
gscdb137,HR46_ammonia1-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,239,352,10,0,4,4,0,false,false,0.075216293,5933bcc1a775adab6f29b08bdedf7fec7e15f7ec456b156f6baa6e5c2cf8441f,dd3906fd7e482fd6b863feba268a3e2d41e2d41a83831aada0a4f52a4cb67f9c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_ammonia1-/input0
gscdb137,HR46_benzene,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,834,1332,42,0,12,12,0,false,false,3.455547541,6bae27fad989707676dadc45795c4fc2c868addb0d4fd6f7a377930bf744e784,6ba08509d63e53ab0f39b8e788cdc79157723337e4f8e7968e3eaf8688c87c0b,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_benzene/input0
gscdb137,HR46_benzene0+,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,834,1332,42,0,12,12,0,false,false,3.455547541,d3b1e954fac8e09a103088b233ed73aebce155bd8f0d0030c80e89a86d4ee37a,22b76b8a98bbdae9ac5aa524668c94f50ac365df554da63451f7fea538d05165,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_benzene0+/input0
gscdb137,HR46_benzene0-,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,834,1332,42,0,12,12,0,false,false,3.455547541,88742d60537c5d37ed5b4e87d68c20e9e58b4bd9b066304d605d6a44d1a03c57,3715ede05df3bb44b41439dc65402fbe42b08b2ccc5164f43ca49053371592ee,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_benzene0-/input0
gscdb137,HR46_bromine,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,186,628,70,0,2,2,0,false,false,0.081371874,d06e55949f9ae0032940e7e8acc8453264e4c7111111c3fc8ed457a10edf338a,316032f04e425a111c9ac878d9f3aa8f2a83b69fc5d92d96c4d85d1e8d60a69c,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_bromine/input0
gscdb137,HR46_bromine0+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,186,628,70,0,2,2,0,false,false,0.081371874,22effaeca73c59e93f22431b3d16a7b1211edfa1a85c1f3941ffc1c4111f9784,cecb6414b2348efae8fcada0de2091ffa6b2670a172850309f506a8122f11f46,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_bromine0+/input0
gscdb137,HR46_bromine0-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,186,628,70,0,2,2,0,false,false,0.081371874,48dd1a3e7f95b22f083b60cffc4a9f0d31a56fc49dd96c6ad3ea610d5a424c95,9db6cdc9c7f557544066cc08022c61f960e48752caf708a874081b2cd82b0c4f,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_bromine0-/input0
gscdb137,HR46_carbon_monoxide,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,314,14,0,2,2,0,false,false,0.037270293,15620293e2cb963defd21320217fbf3f6244f2686134916eaf2b8fd440b1b9b7,60e84d35f58f6fb963b96749952514c1b0c6a7d7d30738f94ee4fb0a7e7a0aa0,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_carbon_monoxide/input0
gscdb137,HR46_carbon_monoxide1+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,314,14,0,2,2,0,false,false,0.037270293,a480d852e7650ea1398ef904171394c652ff87964b801f10068059ffff63e34a,8a640e88b2c290cbc032e7004217b648880699287bcc073be8bacb695658eef2,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_carbon_monoxide1+/input0
gscdb137,HR46_carbon_monoxide1-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,314,14,0,2,2,0,false,false,0.037270293,2cff9dac127e117c29259b216799d7c076046f78237dcbdab454f28d089dc6d1,51082514a1154802fcc6305355966ad970e83282d604caba55a455e202b64902,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_carbon_monoxide1-/input0
gscdb137,HR46_chlorine,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,366,34,0,2,2,0,false,false,0.043442443,0155b1a5138ce58b027c75bcad8523deb17a075d66def5e4979183d7e3e0d18d,c28afe387c51d39afe584ee670ae1d825cfaf8b2e6db3b47d921a83dc25679f7,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_chlorine/input0
gscdb137,HR46_chlorine1+,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,366,34,0,2,2,0,false,false,0.043442443,d30ec8c5e2926ad1d6294974480182bc4fbcd88cba69a70d397b33fd413ef76d,64e0c58afbed341d4213252e0a87c3163440c2699fabd91efbfdb59ac7cdab33,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_chlorine1+/input0
gscdb137,HR46_chlorine1-,small_mhg,3750,3750,1500,14,3750,mhg,mhg,normal,72,8,178,366,34,0,2,2,0,false,false,0.043442443,1176df99e4e4a7605d9fc32ec6a38e791b071d4eab365f96463803ac0fcdc0de,3618093312dd7330e9e93c9110cf32678d8c2587dddb8a168caeefd5461dfe95,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_chlorine1-/input0
gscdb137,HR46_chlorobenzene,small_mhg,15000,15000,6000,35,15000,mhg,mhg,normal,72,8,873,1450,58,0,12,12,0,false,false,4.121485725,5ac22ef108bdfc2dffe42ea807191b07e1d54a6f2dc98f3dd9bf18e6a149cb56,591d67d99dc72cc668d22dbdb973d118c6f710c2e0292a3b8d3ee88eb50f9dc8,/clusterfs/mhg-data/yaoshen/coach-based_dh_data/revwb97m2/authoritative_inputs/qchem/gscdb137_v1/species/HR46_chlorobenzene/input0
